date,nav
2021-07-08,0.7475329760065953
2021-07-09,0.7257044317591418
2021-07-12,0.7614162999707954
2021-07-13,0.7381508170344285
2021-07-14,0.7326610566343474
2021-07-15,0.7705181703867838
2021-07-16,0.766597000815475
2021-07-19,0.7561603966506226
2021-07-20,0.7527901452806633
2021-07-21,0.7878250687176643
2021-07-22,0.8455285204693764
2021-07-23,0.8617628178159576
2021-07-26,0.8605167204074159
2021-07-27,0.8069442561775824
2021-07-28,0.7661545529203524
2021-07-29,0.7927683426533751
2021-07-30,0.8240365212953891
2021-08-02,0.8240365212953891
2021-08-03,0.8240365212953891
2021-08-04,0.8240365212953891
2021-08-05,0.8240365212953891
2021-08-06,0.8240365212953891
2021-08-09,0.8240365212953891
2021-08-10,0.8240365212953891
2021-08-11,0.8240365212953891
2021-08-12,0.8240365212953891
2021-08-13,0.8230064756437698
2021-08-16,0.7901700883946707
2021-08-17,0.776662152665152
2021-08-18,0.7932387113541127
2021-08-19,0.7957092320297319
2021-08-20,0.7929688451849705
2021-08-23,0.7929688451849705
2021-08-24,0.7929688451849705
2021-08-25,0.7929688451849705
2021-08-26,0.7929688451849705
2021-08-27,0.7919776341284893
2021-08-30,0.8043462089192284
2021-08-31,0.8325405042168755
2021-09-01,0.7898902930164747
2021-09-02,0.8263229511779604
2021-09-03,0.8056474385547582
2021-09-06,0.8050164199504833
2021-09-07,0.847385805314096
2021-09-08,0.8634152152550917
2021-09-09,0.9067477334105287
2021-09-10,0.8679429583990111
2021-09-13,0.8797856768535322
2021-09-14,0.8400800036180707
2021-09-15,0.8491250167514012
2021-09-16,0.8326115789969767
2021-09-17,0.7847036546115109
2021-09-22,0.8297080705497523
2021-09-23,0.7978867520283697
2021-09-24,0.7529767083655331
2021-09-27,0.7529767083655331
2021-09-28,0.7529767083655331
2021-09-29,0.7529767083655331
2021-09-30,0.7529767083655331
2021-10-08,0.7520354874800762
2021-10-11,0.727404592729899
2021-10-12,0.7407387572724978
2021-10-13,0.6882990882529221
2021-10-14,0.6750443190668346
2021-10-15,0.6547786823196421
2021-10-18,0.6547786823196421
2021-10-19,0.6547786823196421
2021-10-20,0.6547786823196421
2021-10-21,0.6547786823196421
2021-10-22,0.6539602089667426
2021-10-25,0.6510565470695755
2021-10-26,0.6494269468383967
2021-10-27,0.6399532505806882
2021-10-28,0.6291902912603531
2021-10-29,0.6319845726066357
2021-11-01,0.6319845726066357
2021-11-02,0.6319845726066357
2021-11-03,0.6319845726066357
2021-11-04,0.6319845726066357
2021-11-05,0.6319845726066357
2021-11-08,0.6319845726066357
2021-11-09,0.6319845726066357
2021-11-10,0.6319845726066357
2021-11-11,0.6319845726066357
2021-11-12,0.6311945918908773
2021-11-15,0.6147916279745018
2021-11-16,0.601664937563477
2021-11-17,0.6082044447985904
2021-11-18,0.5878162916775868
2021-11-19,0.6320520881877308
2021-11-22,0.6331074819740761
2021-11-23,0.6252534227285848
2021-11-24,0.6167650210487894
2021-11-25,0.6026841033089693
2021-11-26,0.6148138836134497
2021-11-29,0.6274288626531171
2021-11-30,0.6325351514489125
2021-12-01,0.6257873587002232
2021-12-02,0.6180495488468104
2021-12-03,0.6175822296061456
2021-12-06,0.6099722999794897
2021-12-07,0.6037840135643205
2021-12-08,0.6186696935947055
2021-12-09,0.6223719586084755
2021-12-10,0.6322337324005343
2021-12-13,0.634423755658824
2021-12-14,0.6203957695623539
2021-12-15,0.6097480562567109
2021-12-16,0.6151173829072708
2021-12-17,0.6027600024150729
2021-12-20,0.5752318612622044
2021-12-21,0.5848213912903892
2021-12-22,0.5760399026410811
2021-12-23,0.6014427133567335
2021-12-24,0.5839354714734647
2021-12-27,0.5687745101122
2021-12-28,0.5475229473114316
2021-12-29,0.5170879123924418
2021-12-30,0.5382667052674398
2021-12-31,0.5418164005743829
2022-01-04,0.5700386161355742
2022-01-05,0.5699386225843784
2022-01-06,0.5730018123402684
2022-01-07,0.5368201484811459
2022-01-10,0.5368201484811459
2022-01-11,0.5368201484811459
2022-01-12,0.5368201484811459
2022-01-13,0.5368201484811459
2022-01-14,0.5368201484811459
2022-01-17,0.5368201484811459
2022-01-18,0.5368201484811459
2022-01-19,0.5368201484811459
2022-01-20,0.5368201484811459
2022-01-21,0.5368201484811459
2022-01-24,0.5368201484811459
2022-01-25,0.5368201484811459
2022-01-26,0.5368201484811459
2022-01-27,0.5368201484811459
2022-01-28,0.5368201484811459
2022-02-07,0.5368201484811459
2022-02-08,0.5368201484811459
2022-02-09,0.5368201484811459
2022-02-10,0.5368201484811459
2022-02-11,0.5368201484811459
2022-02-14,0.5368201484811459
2022-02-15,0.5368201484811459
2022-02-16,0.5368201484811459
2022-02-17,0.5368201484811459
2022-02-18,0.5368201484811459
2022-02-21,0.5368201484811459
2022-02-22,0.5368201484811459
2022-02-23,0.5368201484811459
2022-02-24,0.5368201484811459
2022-02-25,0.5368201484811459
2022-02-28,0.5368201484811459
2022-03-01,0.5368201484811459
2022-03-02,0.5368201484811459
2022-03-03,0.5368201484811459
2022-03-04,0.5368201484811459
2022-03-07,0.5368201484811459
2022-03-08,0.5368201484811459
2022-03-09,0.5368201484811459
2022-03-10,0.5368201484811459
2022-03-11,0.5368201484811459
2022-03-14,0.5368201484811459
2022-03-15,0.5368201484811459
2022-03-16,0.5368201484811459
2022-03-17,0.5368201484811459
2022-03-18,0.5368201484811459
2022-03-21,0.5368201484811459
2022-03-22,0.5368201484811459
2022-03-23,0.5368201484811459
2022-03-24,0.5368201484811459
2022-03-25,0.5368201484811459
2022-03-28,0.5368201484811459
2022-03-29,0.5368201484811459
2022-03-30,0.5368201484811459
2022-03-31,0.5368201484811459
2022-04-01,0.5368201484811459
2022-04-06,0.5368201484811459
2022-04-07,0.5368201484811459
2022-04-08,0.5368201484811459
2022-04-11,0.5368201484811459
2022-04-12,0.5368201484811459
2022-04-13,0.5368201484811459
2022-04-14,0.5368201484811459
2022-04-15,0.5368201484811459
2022-04-18,0.5368201484811459
2022-04-19,0.5368201484811459
2022-04-20,0.5368201484811459
2022-04-21,0.5368201484811459
2022-04-22,0.5368201484811459
2022-04-25,0.5368201484811459
2022-04-26,0.5368201484811459
2022-04-27,0.5368201484811459
2022-04-28,0.5368201484811459
2022-04-29,0.5368201484811459
2022-05-05,0.5368201484811459
2022-05-06,0.5368201484811459
2022-05-09,0.5368201484811459
2022-05-10,0.5368201484811459
2022-05-11,0.5368201484811459
2022-05-12,0.5368201484811459
2022-05-13,0.5368201484811459
2022-05-16,0.5368201484811459
2022-05-17,0.5368201484811459
2022-05-18,0.5368201484811459
2022-05-19,0.5368201484811459
2022-05-20,0.5361491232955444
2022-05-23,0.5334964195828579
2022-05-24,0.5055721074988346
2022-05-25,0.5102056313583607
2022-05-26,0.5036522687550735
2022-05-27,0.501757500987423
2022-05-30,0.504765129180758
2022-05-31,0.4812605012576693
2022-06-01,0.5044298210319851
2022-06-02,0.4764921716809025
2022-06-06,0.49121645967651206
2022-06-07,0.5034074797025692
2022-06-08,0.5263155714890154
2022-06-09,0.5164240165713848
2022-06-10,0.533330371488677
2022-06-13,0.5391948256278974
2022-06-14,0.5467023846309633
2022-06-15,0.523594030581116
2022-06-16,0.5312771804828704
2022-06-17,0.5079630406852166
2022-06-20,0.4976449820478551
2022-06-21,0.480575132140135
2022-06-22,0.4880246199187055
2022-06-23,0.505729486052693
2022-06-24,0.49545701747536985
2022-06-27,0.4925712080033461
2022-06-28,0.49830909299127785
2022-06-29,0.47143049757798666
2022-06-30,0.4938629502502702
2022-07-01,0.49680272766621913
2022-07-04,0.5015722766628289
2022-07-05,0.5033056258205832
2022-07-06,0.4958812828098063
2022-07-07,0.49709893580797626
2022-07-08,0.49332863696256024
2022-07-11,0.4873146580327703
2022-07-12,0.4760009981185083
2022-07-13,0.4816083941005201
2022-07-14,0.4977804878949664
2022-07-15,0.4957805427383197
2022-07-18,0.4957805427383197
2022-07-19,0.4957805427383197
2022-07-20,0.4957805427383197
2022-07-21,0.4957805427383197
2022-07-22,0.4957805427383197
2022-07-25,0.4957805427383197
2022-07-26,0.4957805427383197
2022-07-27,0.4957805427383197
2022-07-28,0.4957805427383197
2022-07-29,0.4957805427383197
2022-08-01,0.4957805427383197
2022-08-02,0.4957805427383197
2022-08-03,0.4957805427383197
2022-08-04,0.4957805427383197
2022-08-05,0.4957805427383197
2022-08-08,0.4957805427383197
2022-08-09,0.4957805427383197
2022-08-10,0.4957805427383197
2022-08-11,0.4957805427383197
2022-08-12,0.4951608170598968
2022-08-15,0.5060032935014647
2022-08-16,0.5208734119886778
2022-08-17,0.5177996229633679
2022-08-18,0.515836840749006
2022-08-19,0.48626379358820865
2022-08-22,0.49095010635781994
2022-08-23,0.501312191701873
2022-08-24,0.48870384177216175
2022-08-25,0.4890590135039213
2022-08-26,0.4770279848860027
2022-08-29,0.4770279848860027
2022-08-30,0.4770279848860027
2022-08-31,0.4770279848860027
2022-09-01,0.4770279848860027
2022-09-02,0.4770279848860027
2022-09-05,0.4770279848860027
2022-09-06,0.4770279848860027
2022-09-07,0.4770279848860027
2022-09-08,0.4770279848860027
2022-09-09,0.4770279848860027
2022-09-12,0.4770279848860027
2022-09-13,0.4770279848860027
2022-09-14,0.4770279848860027
2022-09-15,0.4770279848860027
2022-09-16,0.4770279848860027
2022-09-19,0.4770279848860027
2022-09-20,0.4770279848860027
2022-09-21,0.4770279848860027
2022-09-22,0.4770279848860027
2022-09-23,0.4770279848860027
2022-09-26,0.4770279848860027
2022-09-27,0.4770279848860027
2022-09-28,0.4770279848860027
2022-09-29,0.4770279848860027
2022-09-30,0.4770279848860027
2022-10-03,0.4770279848860027
2022-10-04,0.4770279848860027
2022-10-05,0.4770279848860027
2022-10-06,0.4770279848860027
2022-10-07,0.4770279848860027
2022-10-10,0.4770279848860027
2022-10-11,0.4770279848860027
2022-10-12,0.4770279848860027
2022-10-13,0.4770279848860027
2022-10-14,0.4770279848860027
2022-10-17,0.4770279848860027
2022-10-18,0.4770279848860027
2022-10-19,0.4770279848860027
2022-10-20,0.4770279848860027
2022-10-21,0.4770279848860027
2022-10-24,0.4770279848860027
2022-10-25,0.4770279848860027
2022-10-26,0.4770279848860027
2022-10-27,0.4770279848860027
2022-10-28,0.4770279848860027
2022-10-31,0.4770279848860027
2022-11-01,0.4770279848860027
2022-11-02,0.4770279848860027
2022-11-03,0.4770279848860027
2022-11-04,0.4764316999048952
2022-11-07,0.48878656370663
2022-11-08,0.4751429865577918
2022-11-09,0.47912088147280624
2022-11-10,0.4757463212816774
2022-11-11,0.4625517600956236
2022-11-14,0.4883351412771574
2022-11-15,0.49473705548097036
2022-11-16,0.4663889792929596
2022-11-17,0.4711397572472467
2022-11-18,0.4617703936507837
2022-11-21,0.43531545271473726
2022-11-22,0.4143986885921605
2022-11-23,0.3900822302229419
2022-11-24,0.3815258708423487
2022-11-25,0.3857961432133459
2022-11-28,0.3884507563666662
2022-11-29,0.4077706013986414
2022-11-30,0.40172690754018653
2022-12-01,0.4046108694592688
2022-12-02,0.406591353887041
2022-12-05,0.4163164577200461
2022-12-06,0.39685903800048683
2022-12-07,0.3897145434927155
2022-12-08,0.39509645222949163
2022-12-09,0.39960759839337967
2022-12-12,0.3890339217005899
2022-12-13,0.3932510568224108
2022-12-14,0.38975466216667143
2022-12-15,0.38481062352764406
2022-12-16,0.3905494024608903
2022-12-19,0.4108325533843786
2022-12-20,0.3897474991277847
2022-12-21,0.4120867358506282
2022-12-22,0.4403385190767673
2022-12-23,0.4057298818869064
2022-12-26,0.4057298818869064
2022-12-27,0.4057298818869064
2022-12-28,0.4057298818869064
2022-12-29,0.4057298818869064
2022-12-30,0.4057298818869064
2023-01-03,0.4057298818869064
2023-01-04,0.4057298818869064
2023-01-05,0.4057298818869064
2023-01-06,0.40522271953454775
2023-01-09,0.4108555305118948
2023-01-10,0.4224529302519512
2023-01-11,0.4258802388929869
2023-01-12,0.424129409335998
2023-01-13,0.4182822254023095
2023-01-16,0.41294731808198526
2023-01-17,0.40930703542566915
2023-01-18,0.41012245870606046
2023-01-19,0.40685920339856446
2023-01-20,0.40687158297911824
2023-01-23,0.40687158297911824
2023-01-24,0.40687158297911824
2023-01-25,0.40687158297911824
2023-01-26,0.40687158297911824
2023-01-27,0.40687158297911824
2023-01-30,0.40687158297911824
2023-01-31,0.40109617958200566
2023-02-01,0.40420644154885926
2023-02-02,0.3927779430145862
2023-02-03,0.39377898518308346
2023-02-06,0.40070813146846856
2023-02-07,0.40215551243722847
2023-02-08,0.3917675681244085
2023-02-09,0.39355005544939126
2023-02-10,0.3877217720011723
2023-02-13,0.40456440805758254
2023-02-14,0.4008796931696207
2023-02-15,0.4296385787809827
2023-02-16,0.4029505625551427
2023-02-17,0.395867501135294
2023-02-20,0.4127146536947808
2023-02-21,0.40644648206280426
2023-02-22,0.3913731765718975
2023-02-23,0.38107762404316775
2023-02-24,0.38891636938999846
2023-02-27,0.3854514652218666
2023-02-28,0.38684770542904745
2023-03-01,0.38677682711556655
2023-03-02,0.38392601838972096
2023-03-03,0.3796567263301733
2023-03-06,0.3728315743840347
2023-03-07,0.37107438859932207
2023-03-08,0.3741580214690794
2023-03-09,0.3744738201578833
2023-03-10,0.36226364739202543
2023-03-13,0.3663824314117587
2023-03-14,0.36928782892421713
2023-03-15,0.37423235435037294
2023-03-16,0.3706781496829964
2023-03-17,0.3729205346707922
2023-03-20,0.3729205346707922
2023-03-21,0.3729205346707922
2023-03-22,0.3729205346707922
2023-03-23,0.3729205346707922
2023-03-24,0.37245438400245373
2023-03-27,0.3950617972658185
2023-03-28,0.3867550820278093
2023-03-29,0.39978156528863723
2023-03-30,0.3993880285859939
2023-03-31,0.4152410175111721
2023-04-03,0.4548560579187556
2023-04-04,0.4561125724662012
2023-04-05,0.4561125724662012
2023-04-06,0.45592252556100693
2023-04-07,0.46862804573614814
2023-04-10,0.4499989159825417
2023-04-11,0.4557566211113945
2023-04-12,0.47350696723916
2023-04-13,0.45389679392365684
2023-04-14,0.4537325253599029
2023-04-17,0.4449915220002786
2023-04-18,0.46632607556628114
2023-04-19,0.46800707165723815
2023-04-20,0.48357648743146076
2023-04-21,0.45344813459133393
2023-04-24,0.47285203914296997
2023-04-25,0.4869858272116935
2023-04-26,0.49000421489525103
2023-04-27,0.470478636217826
2023-04-28,0.507127596962586
2023-05-01,0.507127596962586
2023-05-02,0.507127596962586
2023-05-03,0.507127596962586
2023-05-04,0.507127596962586
2023-05-05,0.5054740894140267
2023-05-08,0.5173912293307961
2023-05-09,0.4941977673613753
2023-05-10,0.4785663435319895
2023-05-11,0.4722765313850149
2023-05-12,0.4549339494882389
2023-05-15,0.4549339494882389
2023-05-16,0.4549339494882389
2023-05-17,0.4549339494882389
2023-05-18,0.4549339494882389
2023-05-19,0.4549339494882389
2023-05-22,0.4549339494882389
2023-05-23,0.4549339494882389
2023-05-24,0.4549339494882389
2023-05-25,0.4549339494882389
2023-05-26,0.4549339494882389
2023-05-29,0.4549339494882389
2023-05-30,0.4549339494882389
2023-05-31,0.4549339494882389
2023-06-01,0.4549339494882389
2023-06-02,0.4549339494882389
2023-06-05,0.4549339494882389
2023-06-06,0.4549339494882389
2023-06-07,0.4549339494882389
2023-06-08,0.4549339494882389
2023-06-09,0.4549339494882389
2023-06-12,0.4549339494882389
2023-06-13,0.4549339494882389
2023-06-14,0.4549339494882389
2023-06-15,0.4549339494882389
2023-06-16,0.4543652820513786
2023-06-19,0.47338306212774933
2023-06-20,0.4738593390892304
2023-06-21,0.44114357598950105
2023-06-22,0.44114357598950105
2023-06-23,0.44114357598950105
2023-06-26,0.44114357598950105
2023-06-27,0.44114357598950105
2023-06-28,0.44114357598950105
2023-06-29,0.44114357598950105
2023-06-30,0.44114357598950105
2023-07-03,0.44114357598950105
2023-07-04,0.44114357598950105
2023-07-05,0.44114357598950105
2023-07-06,0.44114357598950105
2023-07-07,0.44114357598950105
2023-07-10,0.44114357598950105
2023-07-11,0.44114357598950105
2023-07-12,0.44114357598950105
2023-07-13,0.44114357598950105
2023-07-14,0.44114357598950105
2023-07-17,0.44114357598950105
2023-07-18,0.44114357598950105
2023-07-19,0.44114357598950105
2023-07-20,0.44114357598950105
2023-07-21,0.44114357598950105
2023-07-24,0.44114357598950105
2023-07-25,0.44114357598950105
2023-07-26,0.44114357598950105
2023-07-27,0.44114357598950105
2023-07-28,0.44059214651951417
2023-07-31,0.4506948762811762
2023-08-01,0.4368445982028404
2023-08-02,0.4363082529063177
2023-08-03,0.4485211517460125
2023-08-04,0.45165742538673964
2023-08-07,0.4330140049926776
2023-08-08,0.42090043093334517
2023-08-09,0.42271585451069144
2023-08-10,0.4194221464665849
2023-08-11,0.4092461261652457
2023-08-14,0.4092461261652457
2023-08-15,0.4092461261652457
2023-08-16,0.4092461261652457
2023-08-17,0.4092461261652457
2023-08-18,0.4092461261652457
2023-08-21,0.4092461261652457
2023-08-22,0.4092461261652457
2023-08-23,0.4092461261652457
2023-08-24,0.4092461261652457
2023-08-25,0.4092461261652457
2023-08-28,0.4092461261652457
2023-08-29,0.4092461261652457
2023-08-30,0.4092461261652457
2023-08-31,0.4092461261652457
2023-09-01,0.4092461261652457
2023-09-04,0.4092461261652457
2023-09-05,0.4092461261652457
2023-09-06,0.4092461261652457
2023-09-07,0.4092461261652457
2023-09-08,0.4092461261652457
2023-09-11,0.4092461261652457
2023-09-12,0.4092461261652457
2023-09-13,0.4092461261652457
2023-09-14,0.4092461261652457
2023-09-15,0.4092461261652457
2023-09-18,0.4092461261652457
2023-09-19,0.4092461261652457
2023-09-20,0.4092461261652457
2023-09-21,0.4092461261652457
2023-09-22,0.40873456850753914
2023-09-25,0.41910601409726517
2023-09-26,0.4200212795800278
2023-09-27,0.42591322460043285
2023-09-28,0.4346252764273247
2023-09-29,0.4346252764273247
2023-10-02,0.4346252764273247
2023-10-03,0.4346252764273247
2023-10-04,0.4346252764273247
2023-10-05,0.4346252764273247
2023-10-06,0.4346252764273247
2023-10-09,0.4346252764273247
2023-10-10,0.4346252764273247
2023-10-11,0.4346252764273247
2023-10-12,0.4346252764273247
2023-10-13,0.4346252764273247
2023-10-16,0.4346252764273247
2023-10-17,0.4346252764273247
2023-10-18,0.4346252764273247
2023-10-19,0.4346252764273247
2023-10-20,0.4346252764273247
2023-10-23,0.4346252764273247
2023-10-24,0.4346252764273247
2023-10-25,0.4346252764273247
2023-10-26,0.4346252764273247
2023-10-27,0.4346252764273247
2023-10-30,0.4346252764273247
2023-10-31,0.4346252764273247
2023-11-01,0.4346252764273247
2023-11-02,0.4346252764273247
2023-11-03,0.43408199483179055
2023-11-06,0.45413188868979676
2023-11-07,0.4649620439570955
2023-11-08,0.4736985777234725
2023-11-09,0.4775214751195381
2023-11-10,0.48229015839547534
2023-11-13,0.48495991140526185
2023-11-14,0.5096570923857721
2023-11-15,0.48699886336104964
2023-11-16,0.4956251542097784
2023-11-17,0.49413553579776137
2023-11-20,0.4927115728618363
2023-11-21,0.5070278323692661
2023-11-22,0.4985861747395861
2023-11-23,0.4733211980144144
2023-11-24,0.43551946449731727
2023-11-27,0.41905713194171595
2023-11-28,0.43007028288757854
2023-11-29,0.4312047426166418
2023-11-30,0.42795112041442557
2023-12-01,0.44267874416912817
2023-12-04,0.44267874416912817
2023-12-05,0.44267874416912817
2023-12-06,0.44267874416912817
2023-12-07,0.44267874416912817
2023-12-08,0.44267874416912817
2023-12-11,0.44267874416912817
2023-12-12,0.44267874416912817
2023-12-13,0.44267874416912817
2023-12-14,0.44267874416912817
2023-12-15,0.44267874416912817
2023-12-18,0.44267874416912817
2023-12-19,0.44267874416912817
2023-12-20,0.44267874416912817
2023-12-21,0.44267874416912817
2023-12-22,0.44267874416912817
2023-12-25,0.44267874416912817
2023-12-26,0.44267874416912817
2023-12-27,0.44267874416912817
2023-12-28,0.44267874416912817
2023-12-29,0.4421253957389168
2024-01-02,0.4445740819355841
2024-01-03,0.4454451986038302
2024-01-04,0.4305138373269544
2024-01-05,0.43672495199186123
2024-01-08,0.44823012993842587
2024-01-09,0.43274004571765284
2024-01-10,0.41777462707388513
2024-01-11,0.4231595692733569
2024-01-12,0.4216069313326282
2024-01-15,0.4216069313326282
2024-01-16,0.4216069313326282
2024-01-17,0.4216069313326282
2024-01-18,0.4216069313326282
2024-01-19,0.4216069313326282
2024-01-22,0.4216069313326282
2024-01-23,0.4216069313326282
2024-01-24,0.4216069313326282
2024-01-25,0.4216069313326282
2024-01-26,0.4216069313326282
2024-01-29,0.4216069313326282
2024-01-30,0.4216069313326282
2024-01-31,0.4216069313326282
2024-02-01,0.4216069313326282
2024-02-02,0.4216069313326282
2024-02-05,0.4216069313326282
2024-02-06,0.4216069313326282
2024-02-07,0.4216069313326282
2024-02-08,0.4216069313326282
2024-02-09,0.4216069313326282
2024-02-12,0.4216069313326282
2024-02-13,0.4216069313326282
2024-02-14,0.4216069313326282
2024-02-15,0.4216069313326282
2024-02-16,0.4216069313326282
2024-02-19,0.4216069313326282
2024-02-20,0.4216069313326282
2024-02-21,0.4216069313326282
2024-02-22,0.4216069313326282
2024-02-23,0.4216069313326282
2024-02-26,0.4216069313326282
2024-02-27,0.4216069313326282
2024-02-28,0.4216069313326282
2024-02-29,0.4216069313326282
2024-03-01,0.4216069313326282
2024-03-04,0.4216069313326282
2024-03-05,0.4216069313326282
2024-03-06,0.4216069313326282
2024-03-07,0.4216069313326282
2024-03-08,0.42107992266846245
2024-03-11,0.4222411368543378
2024-03-12,0.4186100503962652
2024-03-13,0.4207029747317242
2024-03-14,0.4178770827762435
2024-03-15,0.4233751481749916
2024-03-18,0.43224833634312565
2024-03-19,0.4246079561707852
2024-03-20,0.422491179736206
2024-03-21,0.4155575754803145
2024-03-22,0.4049784210838732
2024-03-25,0.38376108469552694
2024-03-26,0.36040312015691167
2024-03-27,0.35711241443923686
2024-03-28,0.3625372372204168
2024-03-29,0.3707555116272846
2024-04-01,0.36723929796397986
2024-04-02,0.35401695204769773
2024-04-03,0.3408467027583522
2024-04-04,0.3408467027583522
2024-04-05,0.3408467027583522
2024-04-08,0.3408467027583522
2024-04-09,0.3427260787777114
2024-04-10,0.34070151076459004
2024-04-11,0.34658615158164835
2024-04-12,0.3472340599224184
2024-04-15,0.3472340599224184
2024-04-16,0.3472340599224184
2024-04-17,0.3472340599224184
2024-04-18,0.3472340599224184
2024-04-19,0.3472340599224184
2024-04-22,0.3472340599224184
2024-04-23,0.3472340599224184
2024-04-24,0.3472340599224184
2024-04-25,0.3472340599224184
2024-04-26,0.34680001734751537
2024-04-29,0.3490776046592084
2024-04-30,0.33507362266285917
2024-05-01,0.33507362266285917
2024-05-02,0.33507362266285917
2024-05-03,0.33507362266285917
2024-05-06,0.33507362266285917
2024-05-07,0.3336508637388571
2024-05-08,0.33210255634168
2024-05-09,0.3341978079805609
2024-05-10,0.340491679492827
2024-05-13,0.3412227609416203
2024-05-14,0.3412097361628924
2024-05-15,0.34014962725683967
2024-05-16,0.3507759242871707
2024-05-17,0.38466532822490124
2024-05-20,0.38673346992326074
2024-05-21,0.38191263662427677
2024-05-22,0.3823175631083716
2024-05-23,0.3845207743678977
2024-05-24,0.36203924988007524
2024-05-27,0.3609263192600539
2024-05-28,0.346472010949877
2024-05-29,0.33465816411405036
2024-05-30,0.31904410017504437
2024-05-31,0.3182312187807245
2024-06-03,0.31289837431779843
2024-06-04,0.30959907112207735
2024-06-05,0.306483131848118
2024-06-06,0.2978117185234774
2024-06-07,0.2888964257963022
2024-06-10,0.2888964257963022
2024-06-11,0.2888964257963022
2024-06-12,0.28859821485970955
2024-06-13,0.28974049474356156
2024-06-14,0.28863423064584837
2024-06-17,0.28863423064584837
2024-06-18,0.28863423064584837
2024-06-19,0.28863423064584837
2024-06-20,0.28863423064584837
2024-06-21,0.28863423064584837
2024-06-24,0.28863423064584837
2024-06-25,0.28863423064584837
2024-06-26,0.28863423064584837
2024-06-27,0.28863423064584837
2024-06-28,0.28863423064584837
2024-07-01,0.28863423064584837
2024-07-02,0.28863423064584837
2024-07-03,0.28863423064584837
2024-07-04,0.28863423064584837
2024-07-05,0.28863423064584837
2024-07-08,0.28863423064584837
2024-07-09,0.28863423064584837
2024-07-10,0.28863423064584837
2024-07-11,0.28863423064584837
2024-07-12,0.28863423064584837
