date,nav
2022-02-09,2.651373075564144
2022-02-10,2.6515835019987124
2022-02-11,2.6517939451337917
2022-02-14,2.6520044049707074
2022-02-15,2.6522148815107847
2022-02-16,2.652425374755349
2022-02-17,2.6526358847057265
2022-02-18,2.652846411363243
2022-02-21,2.653056954729224
2022-02-22,2.6532675148049965
2022-02-23,2.653478091591886
2022-02-24,2.6536886850912187
2022-02-25,2.6538992953043214
2022-02-28,2.65410992223252
2022-03-01,2.654320565877142
2022-03-02,2.6545312262395133
2022-03-03,2.654741903320961
2022-03-04,2.6549525971228123
2022-03-07,2.6551633076463936
2022-03-08,2.655374034893032
2022-03-09,2.6555847788640556
2022-03-10,2.655795539560791
2022-03-11,2.656006316984566
2022-03-14,2.6562171111367077
2022-03-15,2.656427922018544
2022-03-16,2.656638749631403
2022-03-17,2.6568495939766117
2022-03-18,2.657060455055499
2022-03-21,2.6572713328693927
2022-03-22,2.6574822274196204
2022-03-23,2.657693138707511
2022-03-24,2.6579040667343925
2022-03-25,2.658115011501594
2022-03-28,2.6583259730104434
2022-03-29,2.6585369512622696
2022-03-30,2.658747946258402
2022-03-31,2.6589589580001687
2022-04-01,2.659169986488899
2022-04-06,2.659381031725922
2022-04-07,2.659592093712567
2022-04-08,2.659803172450163
2022-04-11,2.6600142679400403
2022-04-12,2.660225380183528
2022-04-13,2.660436509181955
2022-04-14,2.660647654936652
2022-04-15,2.6608588174489487
2022-04-18,2.6610699967201747
2022-04-19,2.6612811927516606
2022-04-20,2.6614924055447364
2022-04-21,2.661703635100732
2022-04-22,2.6619148814209783
2022-04-25,2.6621261445068054
2022-04-26,2.6623374243595443
2022-04-27,2.662548720980525
2022-04-28,2.6627600343710793
2022-04-29,2.6629713645325377
2022-05-05,2.6631827114662308
2022-05-06,2.66339407517349
2022-05-09,2.6636054556556465
2022-05-10,2.663816852914032
2022-05-11,2.6640282669499777
2022-05-12,2.664239697764815
2022-05-13,2.664451145359876
2022-05-16,2.664662609736492
2022-05-17,2.664874090895995
2022-05-18,2.665085588839717
2022-05-19,2.66529710356899
2022-05-20,2.6655086350851467
2022-05-23,2.6657201833895185
2022-05-24,2.6659317484834384
2022-05-25,2.666143330368239
2022-05-26,2.6663549290452524
2022-05-27,2.6665665445158115
2022-05-30,2.6667781767812495
2022-05-31,2.666989825842899
2022-06-01,2.667201491702093
2022-06-02,2.667413174360165
2022-06-06,2.6676248738184474
2022-06-07,2.6678365900782746
2022-06-08,2.6680483231409795
2022-06-09,2.6682600730078954
2022-06-10,2.6684718396803566
2022-06-13,2.6686836231596964
2022-06-14,2.668895423447249
2022-06-15,2.669107240544348
2022-06-16,2.6693190744523276
2022-06-17,2.6695309251725226
2022-06-20,2.6697427927062667
2022-06-21,2.669954677054894
2022-06-22,2.6701665782197397
2022-06-23,2.6703784962021384
2022-06-24,2.6705904310034243
2022-06-27,2.6708023826249327
2022-06-28,2.6710143510679982
2022-06-29,2.671226336333956
2022-06-30,2.6714383384241414
2022-07-01,2.6716503573398893
2022-07-04,2.6718623930825354
2022-07-05,2.672074445653415
2022-07-06,2.6722865150538637
2022-07-07,2.672498601285217
